,dataset,train_size,test_size,length,unique_classes,C,C_ee,C_boss,C_tsf,C_rise,C_randf,C_rotf,C_st,boss_trasformations,trees,total_repeats,accuracy_mean,accuracy_std,train_time_mean,train_time_std,test_time_mean,test_time_std,boss_transform_time_mean,boss_transform_time_std,ee_time_mean,ee_time_std,randf_time_mean,randf_time_std,rotf_time_mean,rotf_time_std,st_time_mean,st_time_std,boss_time_mean,boss_time_std,tsf_time_mean,tsf_time_std,mean_leaf_nodes_mean,mean_leaf_nodes_std,mean_depth_mean,mean_depth_std,ee_count_mean,ee_count_std,ee_count_sum,randf_count_mean,randf_count_std,randf_count_sum,rotf_count_mean,rotf_count_std,rotf_count_sum,st_count_mean,st_count_std,st_count_sum,boss_count_mean,boss_count_std,boss_count_sum,tsf_count_mean,tsf_count_std,tsf_count_sum,rif_count_mean,rif_count_std,rif_count_sum,ee_win_mean,ee_win_std,ee_win_sum,st_win_mean,st_win_std,st_win_sum,boss_win_mean,boss_win_std,boss_win_sum,rif_win_mean,rif_win_std,rif_win_sum,rif_acf_count_mean,rif_acf_count_std,rif_acf_count_sum,rif_pacf_count_mean,rif_pacf_count_std,rif_pacf_count_sum,rif_arma_count_mean,rif_arma_count_std,rif_arma_count_sum,rif_ps_count_mean,rif_ps_count_std,rif_ps_count_sum,rif_dft_count_mean,rif_dft_count_std,rif_dft_count_sum,rif_acf_win_mean,rif_acf_win_std,rif_acf_win_sum,rif_pacf_win_mean,rif_pacf_win_std,rif_pacf_win_sum,rif_arma_win_mean,rif_arma_win_std,rif_arma_win_sum,rif_ps_win_mean,rif_ps_win_std,rif_ps_win_sum,euc_count_mean,euc_count_std,euc_count_sum,dtw_count_mean,dtw_count_std,dtw_count_sum,dtwr_count_mean,dtwr_count_std,dtwr_count_sum,ddtw_count_mean,ddtw_count_std,ddtw_count_sum,ddtwr_count_mean,ddtwr_count_std,ddtwr_count_sum,wdtw_count_mean,wdtw_count_std,wdtw_count_sum,wddtw_count_mean,wddtw_count_std,wddtw_count_sum,lcss_count_mean,lcss_count_std,lcss_count_sum,twe_count_mean,twe_count_std,twe_count_sum,erp_count_mean,erp_count_std,erp_count_sum,msm_count_mean,msm_count_std,msm_count_sum,euc_win_mean,euc_win_std,euc_win_sum,dtw_win_mean,dtw_win_std,dtw_win_sum,dtwr_win_mean,dtwr_win_std,dtwr_win_sum,ddtw_win_mean,ddtw_win_std,ddtw_win_sum,ddtwr_win_mean,ddtwr_win_std,ddtwr_win_sum,wdtw_win_mean,wdtw_win_std,wdtw_win_sum,wddtw_win_mean,wddtw_win_std,wddtw_win_sum,lcss_win_mean,lcss_win_std,lcss_win_sum,twe_win_mean,twe_win_std,twe_win_sum,erp_win_mean,erp_win_std,erp_win_sum,msm_win_mean,msm_win_std,msm_win_sum,selected_repeats
57,ProximalPhalanxTW,400,205,80,6,205,5,100,0,100,0,0,0,1000,100,5,0.8165853658536586,0.011747897150041197,18780601242.6,4544052091.3855295,515921767.6,135276171.01337883,763039734220,182695116519.41187,110590178366.6,27264876798.587315,0,0.0,0,0.0,0,0.0,96553691211.0,24804994162.013744,0,0.0,57.178,0.33154185256163343,7.484,0.06693280212272626,20309,198.63282709562384,101545,0,0.0,0,0,0.0,0,0,0.0,0,406180,3972.6565419124768,2030900,0,0.0,0,32494.4,317.81252335299826,162472,247.8,11.454256850621082,1239,0,0.0,0,2192.4,16.04057355583018,10962,1621.6,18.44722201308371,8108,8123.6,79.45313083824956,40618,8123.6,79.45313083824956,40618,8123.6,79.45313083824956,40618,8123.6,79.45313083824956,40618,0,0.0,0,312.0,4.301162633521315,1560,530.6,6.985699678629188,2653,294.2,5.585696017507572,1471,484.8,17.020575783445167,2424,258351.8,11504.889990782183,1291759,277958.0,13643.242832992462,1389790,256435.6,22226.869601903007,1282178,282307.6,16983.147376149096,1411538,265442.4,19099.05705264006,1327212,265146.2,7245.159811902007,1325731,266780.2,17119.179746705162,1333901,249499.4,13017.027014645091,1247497,286466.2,18058.272334307065,1432331,269884.4,24254.80547850261,1349422,255199.4,19471.61373127559,1275997,11.0,2.9154759474226504,55,24.0,4.242640687119285,120,24.6,4.774934554525329,123,33.0,4.301162633521313,165,33.2,5.974947698515862,166,22.2,4.324349662087931,111,31.4,3.4351128074635335,157,6.8,1.9235384061671346,34,22.4,8.619744775803978,112,20.4,4.03732584763727,102,18.8,3.70135110466435,94,5
58,RefrigerationDevices,375,375,720,3,205,5,100,0,100,0,0,0,1000,100,5,0.5626666666666666,0.006798692684790399,381770258783.2,55589290588.688705,23469662719.2,4122423376.870344,6819038824560,725075208252.3334,6073008229497.0,974459343069.7562,0,0.0,0,0.0,0,0.0,347059702307.4,53396643311.268875,0,0.0,83.78399999999999,0.28474550040342717,7.614,0.06730527468185535,29606,104.24730212336462,148030,0,0.0,0,0,0.0,0,0,0.0,0,592120,2084.9460424672957,2960600,0,0.0,0,47369.6,166.7956833973823,236848,540.2,10.663020210053048,2701,0,0.0,0,3637.8,32.62974103482895,18189,1743.2,43.98522479196851,8716,11842.4,41.698920849345576,59212,11842.4,41.698920849345576,59212,11842.4,41.698920849345576,59212,11842.4,41.698920849345576,59212,0,0.0,0,474.0,17.4928556845359,2370,373.4,22.176564206386892,1867,233.4,15.420765220960988,1167,662.4,19.882152800941853,3312,231011.0,11401.365334906166,1155055,250033.4,12044.265224578876,1250167,245344.4,6838.541679334858,1226722,230434.2,11654.154825640511,1152171,234526.0,7218.555222480469,1172630,236221.2,6319.22797499821,1181106,229754.4,12310.555990693516,1148772,267701.4,24741.59933795712,1338507,244353.6,14281.953308283852,1221768,248814.2,17286.380497374223,1244071,258181.6,9255.485065624602,1290908,10.4,1.9493588689617927,52,50.2,7.5630681604756145,251,47.0,8.631338250816034,235,46.2,5.019960159204453,231,40.0,4.847679857416329,200,30.2,4.207136793592526,151,33.2,6.099180272790762,166,100.8,11.476062042355817,504,51.4,12.759310326189265,257,60.2,8.64291617453276,301,70.6,9.864076236526156,353,5
59,ScreenType,375,375,720,3,205,5,100,0,100,0,0,0,1000,100,5,0.4896,0.006139127697718067,359414943901.4,34460921727.59548,9591645124.8,1105211147.1143112,6229536198380,548382515286.0642,5729804013465.8,638170641694.8439,0,0.0,0,0.0,0,0.0,332313223111.4,35567357641.324486,0,0.0,106.468,0.49139597067945096,8.294,0.07368853370776146,36829,135.38833036861053,184145,0,0.0,0,0,0.0,0,0,0.0,0,736580,2707.7666073722066,3682900,0,0.0,0,58926.4,216.62132858977665,294632,373.6,13.37161172035742,1868,0,0.0,0,5213.0,69.18453584436337,26065,1779.2,39.03460003637798,8896,14731.6,54.15533214744416,73658,14731.6,54.15533214744416,73658,14731.6,54.15533214744416,73658,14731.6,54.15533214744416,73658,0,0.0,0,351.8,21.67256330017286,1759,275.8,16.02186006679624,1379,331.0,16.09347693943108,1655,820.6,24.96597684850323,4103,261447.6,9795.50472410687,1307238,260899.6,4406.779753970013,1304498,263065.8,5817.599135382225,1315329,274074.8,13107.320691125246,1370374,254803.2,7067.385068043201,1274016,256965.8,13787.013208088254,1284829,261839.8,6781.185972969628,1309199,254021.4,11445.42104074813,1270107,266931.6,14403.442880089464,1334658,260822.4,11853.827938687153,1304112,261186.2,6261.284508788912,1305931,30.0,6.164414002968976,150,26.0,2.5495097567963927,130,23.6,2.5099800796022262,118,52.8,7.79102047231298,264,40.2,4.494441010848847,201,32.0,6.819090848492928,160,55.4,6.3874877690685254,277,30.8,3.420526275297414,154,30.4,2.7928480087537886,152,27.8,4.969909455915671,139,24.6,4.722287581247038,123,5
60,ShapeletSim,20,180,500,2,205,5,100,0,100,0,0,0,1000,100,5,1.0,0.0,6899083616.4,1420346967.1137352,667139578.4,196296677.41403636,286774308000,70285288494.81975,71384239571.0,16594223182.206818,0,0.0,0,0.0,0,0.0,4734117645.8,1171719820.3257074,0,0.0,3.2439999999999998,0.05128352561983231,2.108,0.03420526275297407,1122,25.64176280991617,5610,0,0.0,0,0,0.0,0,0,0.0,0,22440,512.8352561983233,112200,0,0.0,0,1795.2,41.02682049586586,8976,2.2,1.0954451150103321,11,0,0.0,0,178.6,1.1401754250991383,893,43.6,4.9295030175464944,218,448.8,10.256705123966466,2244,448.8,10.256705123966466,2244,448.8,10.256705123966466,2244,448.8,10.256705123966466,2244,0,0.0,0,9.6,2.4083189157584592,48,11.0,1.224744871391589,55,8.2,1.6431676725154987,41,14.8,2.588435821108957,74,2617.6,120.75926465493234,13088,2671.6,82.93250267536848,13358,2412.8,294.82655918353083,12064,3207.4,126.12810947604025,16037,2680.0,191.0575829429442,13400,2703.6,278.9853042724652,13518,2966.6,251.47922379393495,14833,2866.0,321.52371607705703,14330,2857.2,143.81828812776214,14286,3028.0,306.7319676851436,15140,3048.8,144.38732631363462,15244,0.2,0.447213595499958,1,0.0,0.0,0,0.0,0.0,0,0.4,0.5477225575051661,2,0.2,0.447213595499958,1,0.2,0.447213595499958,1,0.0,0.0,0,0.4,0.8944271909999159,2,0.0,0.0,0,0.6,1.3416407864998738,3,0.2,0.447213595499958,1,5
61,ShapesAll,600,600,512,60,205,5,100,0,100,0,0,0,1000,100,5,0.9253333333333333,0.0007453559924999036,1262967073625.6,144111998936.78012,268897575436.8,28430266381.36086,7253876013560,1017590733148.4631,22494751564317.0,3029004488886.1553,0,0.0,0,0.0,0,0.0,1479925946487.0,216566583424.78085,0,0.0,223.746,1.5204045514270215,3.04,0.015811388300841812,29132,115.68275584545859,145660,0,0.0,0,0,0.0,0,0,0.0,0,582640,2313.655116909171,2913200,0,0.0,0,46611.2,185.09240935273377,233056,526.6,11.392980294900891,2633,0,0.0,0,5093.6,29.543188724306674,25468,206.2,7.918333157931659,1031,11652.8,46.27310233818344,58264,11652.8,46.27310233818344,58264,11652.8,46.27310233818344,58264,11652.8,46.27310233818344,58264,0,0.0,0,50.0,12.884098726725126,250,50.4,7.021395872616784,252,40.8,2.949576240750526,204,65.0,10.793516572461451,325,1416147.4,180475.2253435357,7080737,1852829.8,274113.4999552193,9264149,1827781.4,262751.4839059905,9138907,2333969.4,371868.0264809009,11669847,2365198.6,184971.3646346374,11825993,1798171.6,236367.28533111344,8990858,1561742.6,183485.2013904664,7808713,1681164.6,126344.94754955579,8405823,1830021.8,333916.7615704548,9150109,1615977.2,157648.944622855,8079886,2320158.0,249331.4709297645,11600790,31.2,5.263078946776307,156,37.0,5.873670062235365,185,39.8,2.4899799195977472,199,82.6,6.228964600958974,413,70.2,6.760177512462227,351,32.4,7.92464510246358,162,34.8,7.463243262818116,174,45.8,8.28854631404084,229,47.2,5.585696017507577,236,44.8,8.757853618324527,224,60.8,9.364827814754525,304,5
62,SmallKitchenAppliances,375,375,720,3,205,5,100,0,100,0,0,0,1000,100,5,0.8202666666666667,0.009160300819902784,308573111913.6,46340897347.185776,12012139346.8,2164909911.167464,6340982294580,637345811296.985,4565865776251.4,855226927777.6339,0,0.0,0,0.0,0,0.0,256754296102.2,37402339395.76278,0,0.0,66.95200000000001,0.675181457091345,7.18,0.05567764362830014,23423,216.754469388753,117115,0,0.0,0,0,0.0,0,0,0.0,0,468460,4335.089387775071,2342300,0,0.0,0,37476.8,346.8071510220059,187384,401.6,23.37306141693894,2008,0,0.0,0,3243.6,52.65263526168468,16218,1039.4,36.698773821478,5197,9369.2,86.70178775550147,46846,9369.2,86.70178775550147,46846,9369.2,86.70178775550147,46846,9369.2,86.70178775550147,46846,0,0.0,0,230.8,15.22169504358828,1154,225.2,11.122050170719428,1126,217.0,20.79663434308542,1085,366.4,22.886677347312784,1832,214295.8,5047.412971017926,1071479,214844.4,6383.505369309245,1074222,213052.0,9711.860609584552,1065260,220189.6,7829.480557482726,1100948,214875.6,8663.948914900178,1074378,207192.0,8250.859712781448,1035960,215583.0,5836.0069825181,1077915,204638.0,4723.380621969819,1023190,213167.0,9780.931678526336,1065835,207021.8,9962.416885475131,1035109,211861.4,6042.585729635945,1059307,34.4,4.505552130427524,172,50.0,3.3166247903554003,250,23.2,4.969909455915671,116,63.2,5.118593556827892,316,32.4,7.635443667528429,162,25.6,7.829431652425353,128,46.0,11.113055385446435,230,23.0,4.949747468305833,115,39.8,8.814760348415605,199,20.8,3.96232255123179,104,43.2,6.220932405998315,216,5
63,SonyAIBORobotSurface1,20,601,70,2,205,5,100,0,100,0,0,0,1000,100,5,0.8316139767054909,0.02242864265857526,958283132.8,308615179.3212122,375419718.8,146133374.9131443,36176230000,9147167046.359192,7496738657.4,4370786854.813822,0,0.0,0,0.0,0,0.0,3947405802.0,1713414332.2711177,0,0.0,2.8560000000000003,0.0260768096208107,1.8320000000000003,0.020493901531919247,928,13.038404810405295,4640,0,0.0,0,0,0.0,0,0,0.0,0,18560,260.7680962081059,92800,0,0.0,0,1484.8,20.861447696648472,7424,18.6,4.219004621945797,93,0,0.0,0,68.6,6.767569726275451,343,98.4,6.767569726275451,492,371.2,5.215361924162118,1856,371.2,5.215361924162118,1856,371.2,5.215361924162118,1856,371.2,5.215361924162118,1856,0,0.0,0,36.4,4.929503017546495,182,12.2,1.7888543819998315,61,7.8,2.9495762407505253,39,42.0,4.183300132670378,210,2525.4,529.2521138361187,12627,4214.8,1703.3903545576393,21074,2870.2,297.50747889759003,14351,6582.6,1272.7459683691793,32913,6874.4,1277.4880821361896,34372,2570.4,428.9473161123636,12852,6860.4,1872.786239804212,34302,3173.4,814.3315049781631,15867,3720.4,1172.1327996434534,18602,3255.0,1126.1414209591974,16275,2612.6,602.8990794486255,13063,0.2,0.447213595499958,1,1.6,1.51657508881031,8,0.4,0.5477225575051661,2,4.2,1.3038404810405297,21,4.2,1.4832396974191326,21,0.4,0.5477225575051662,2,4.2,1.4832396974191326,21,0.6,0.5477225575051661,3,1.6,1.3416407864998738,8,1.0,1.0,5,0.2,0.447213595499958,1,5
64,SonyAIBORobotSurface2,27,953,65,2,205,5,100,0,100,0,0,0,1000,100,5,0.9168940188877229,0.013322619305858431,688499398.6,205543676.00313097,303243724.6,86176130.35486583,37092221500,13175025880.43711,3431113077.6,529711492.03851974,0,0.0,0,0.0,0,0.0,1968934398.8,752186917.1183879,0,0.0,3.444,0.047749345545253466,2.164,0.01673320053068148,1222,23.874672772626635,6110,0,0.0,0,0,0.0,0,0,0.0,0,24440,477.493455452533,122200,0,0.0,0,1955.2,38.199476436202616,9776,24.2,4.54972526643093,121,0,0.0,0,106.0,5.830951894845301,530,114.2,3.114482300479486,571,488.8,9.549869109050654,2444,488.8,9.549869109050654,2444,488.8,9.549869109050654,2444,488.8,9.549869109050654,2444,0,0.0,0,37.0,4.358898943540674,185,20.4,5.683308895353129,102,8.6,3.286335345030997,43,48.2,3.7013511046643495,241,6437.2,2172.973239595923,32186,7084.6,897.120839129267,35423,6036.4,1215.7640807327712,30182,11815.6,7056.018693285896,59078,10399.2,2172.8402380294783,51996,5167.4,1578.9720706839623,25837,10456.0,4834.7603353217,52280,5165.0,708.6406000223244,25825,6757.8,2611.8264107708233,33789,4095.8,637.2218608930488,20479,6866.8,4448.424799858934,34334,2.0,1.224744871391589,10,1.8,0.4472135954999579,9,1.4,0.8944271909999159,7,4.6,4.09878030638384,23,3.8,1.4832396974191326,19,1.2,1.3038404810405297,6,3.8,2.4899799195977463,19,1.2,0.8366600265340756,6,1.8,1.6431676725154984,9,0.4,0.894427190999916,2,2.2,3.3466401061363023,11,5
65,StarlightCurves,1000,8236,1024,3,205,5,100,0,100,0,0,0,1000,100,5,0.9815930063137447,0.00022056704862304894,1466623090210.6,192410601393.81158,586498985436.6,70160305807.33429,23433280695460,3500886983235.475,22394028521487.0,3718497392274.026,0,0.0,0,0.0,0,0.0,576480299278.6,120556054417.4688,0,0.0,31.992,0.25665151470427705,9.936000000000002,0.11282730166054641,14197,102.93201639917501,70985,0,0.0,0,0,0.0,0,0,0.0,0,283940,2058.6403279835026,1419700,0,0.0,0,22715.2,164.6912262386794,113576,244.2,15.106290080625353,1221,0,0.0,0,1276.6,28.762823227214675,6383,1318.6,24.439721766010358,6593,5678.8,41.17280655966985,28394,5678.8,41.17280655966985,28394,5678.8,41.17280655966985,28394,5678.8,41.17280655966985,28394,0,0.0,0,254.6,18.392933425639317,1273,495.4,13.501851724856113,2477,202.4,17.615334229017627,1012,366.2,18.552627846210896,1831,718693.8,37262.48460180829,3593469,797277.6,98474.5402187794,3986388,805028.2,146982.1728006495,4025141,820697.8,41532.62880796253,4103489,765620.0,79526.81282435505,3828100,771596.2,43649.75614708517,3857981,554121.0,23402.958669792173,2770605,821547.8,103758.40755909856,4107739,500867.4,10126.266330686736,2504337,620657.2,48085.59904690801,3103286,783309.8,88135.96286250012,3916549,17.4,1.949358868961793,87,23.0,4.47213595499958,115,23.8,5.019960159204453,119,36.8,6.300793600809347,184,27.8,4.816637831516918,139,21.0,4.242640687119285,105,21.6,4.505552130427525,108,25.2,1.9235384061671346,126,8.6,4.03732584763727,43,14.8,4.08656334834051,74,24.2,3.1144823004794873,121,5
66,Strawberry,613,370,235,2,205,5,100,0,100,0,0,0,1000,100,5,0.9654054054054054,0.002261243314956899,114203963739.6,21303750797.880596,1121967066.8,405339625.1316568,3927506219140,674161346080.2878,1144956006508.0,212742252191.98563,0,0.0,0,0.0,0,0.0,291593246281.0,50057482845.73206,0,0.0,30.98,0.4331281565541531,10.59,0.0830662386291807,14990,216.56407827707704,74950,0,0.0,0,0,0.0,0,0,0.0,0,299800,4331.281565541539,1499000,0,0.0,0,23984.0,346.5025252433237,119920,38.6,5.176871642217915,193,0,0.0,0,1206.2,40.93531482717581,6031,1753.2,25.86890024720806,8766,5996.0,86.62563131083093,29980,5996.0,86.62563131083093,29980,5996.0,86.62563131083093,29980,5996.0,86.62563131083093,29980,0,0.0,0,302.6,17.472836060582722,1513,607.8,28.01249721106635,3039,216.4,24.97598846892751,1082,626.4,16.44080290010193,3132,351535.6,5985.525649431308,1757678,348618.8,19958.402696608766,1743094,347431.4,14340.866616073097,1737157,344037.8,15835.41342055836,1720189,349848.4,14389.389990545122,1749242,340409.0,8895.271271861247,1702045,348249.2,4920.083708637488,1741246,343704.6,15490.279429371185,1718523,362935.6,6925.345572605029,1814678,347577.2,10534.252213612508,1737886,348266.6,16685.344911028962,1741333,3.2,1.3038404810405297,16,4.8,2.16794833886788,24,2.0,0.7071067811865476,10,4.8,1.9235384061671343,24,2.4,1.9493588689617927,12,3.4,1.140175425099138,17,4.2,2.3874672772626644,21,3.4,0.8944271909999159,17,4.6,3.5777087639996634,23,2.8,1.6431676725154984,14,3.0,2.0,15,5
67,SwedishLeaf,500,625,128,15,205,5,100,0,100,0,0,0,1000,100,5,0.9619200000000001,0.003983967871356388,52304346452.4,9860095175.371834,5462542717.6,645221735.1708456,1821032997840,350766769565.45703,483623095042.6,84641293531.75662,0,0.0,0,0.0,0,0.0,215724828488.6,41587767619.06932,0,0.0,95.352,0.9200380426917171,4.672,0.0496990945591568,21300,148.8707493095945,106500,0,0.0,0,0,0.0,0,0,0.0,0,426000,2977.4149861918745,2130000,0,0.0,0,34080.0,238.19319889534967,170400,664.2,19.82927129271269,3321,0,0.0,0,3052.6,22.61194374661321,15263,543.2,16.709278859364346,2716,8520.0,59.54829972383742,42600,8520.0,59.54829972383742,42600,8520.0,59.54829972383742,42600,8520.0,59.54829972383742,42600,0,0.0,0,131.4,23.564804263986577,657,139.8,10.66302021005306,699,80.6,3.7815340802378072,403,191.4,7.4027022093287,957,488760.2,34393.769227870325,2443801,544905.0,63726.62319235187,2724525,458608.0,61317.93968733783,2293040,694359.4,109294.07526851581,3471797,698139.6,88264.0399188707,3490698,482304.4,64995.00909146794,2411522,584495.4,58132.46452112623,2922477,514558.0,45405.69173022255,2572790,477535.0,22990.87753871087,2387675,467251.0,42411.98389016953,2336255,524693.0,64703.87715199145,2623465,36.4,4.722287581247038,182,32.6,5.727128425310541,163,34.4,3.714835124201342,172,124.6,13.903237033151667,623,132.4,10.310189135025603,662,32.8,3.6331804249169903,164,95.4,10.830512453249845,477,36.6,7.092249290598858,183,46.6,4.03732584763727,233,39.8,5.215361924162119,199,52.6,5.029910535983716,263,5
68,Symbols,25,995,398,6,205,5,100,0,100,0,0,0,1000,100,5,0.9748743718592966,0.0038924455740777606,5709219270.4,1560022915.0050526,12759782484.2,6009089986.583201,278916541800,65631998566.97656,47681963874.4,16048870581.516064,0,0.0,0,0.0,0,0.0,4487896265.4,1253014597.7564888,0,0.0,6.152000000000001,0.01788854381999841,1.152,0.017888543819998316,576,8.94427190999916,2880,0,0.0,0,0,0.0,0,0,0.0,0,11520,178.88543819998318,57600,0,0.0,0,921.6,14.31083505599865,4608,10.4,3.847076812334269,52,0,0.0,0,103.6,2.4083189157584575,518,1.2,0.8366600265340756,6,230.4,3.5777087639996625,1152,230.4,3.5777087639996625,1152,230.4,3.5777087639996625,1152,230.4,3.5777087639996625,1152,0,0.0,0,0.4,0.5477225575051661,2,0.2,0.447213595499958,1,0.2,0.4472135954999579,1,0.4,0.5477225575051662,2,6096.0,527.0071157014866,30480,8130.2,4983.651843778817,40651,7423.0,2415.4733490560398,37115,9393.4,3555.8238567173153,46967,19508.6,9141.05427727021,97543,6827.6,2960.052752908299,34138,9423.0,3475.713020374381,47115,9596.6,5375.192536086498,47983,14074.0,7064.745607592676,70370,12513.6,8702.818411296423,62568,18193.0,8926.170595501746,90965,0.0,0.0,0,0.6,0.894427190999916,3,0.2,0.4472135954999579,1,0.8,0.8366600265340756,4,2.4,1.6733200530681511,12,0.2,0.4472135954999579,1,0.8,0.8366600265340756,4,0.6,0.8944271909999159,3,1.4,1.140175425099138,7,1.2,1.7888543819998317,6,2.2,1.3038404810405297,11,5
69,SyntheticControl,300,300,60,6,205,5,100,0,100,0,0,0,1000,100,5,0.9966666666666667,0.0023570226039551947,7711960681.0,1674011138.4088647,697229689.6,216609890.71595556,309695995600,53197066703.89084,44292378700.4,10417386396.442982,0,0.0,0,0.0,0,0.0,38634176453.6,11096335083.070086,0,0.0,16.130000000000003,0.4733392018415541,3.6519999999999997,0.07661592523751197,4808,188.43433869653367,24040,0,0.0,0,0,0.0,0,0,0.0,0,96160,3768.6867739306767,480800,0,0.0,0,7692.8,301.49494191445393,38464,393.0,11.467344941179709,1965,0,0.0,0,233.4,18.105247858010674,1167,335.2,13.349157276772194,1676,1923.2,75.37373547861348,9616,1923.2,75.37373547861348,9616,1923.2,75.37373547861348,9616,1923.2,75.37373547861348,9616,0,0.0,0,137.0,18.041618552668716,685,57.8,8.5848704125339,289,22.6,1.8165902124584947,113,117.8,9.705668446840741,589,112844.0,12971.196301806553,564220,175002.2,16350.5610974058,875011,143832.0,16942.23727847063,719160,122219.6,7531.954016057189,611098,115712.8,10587.880746400575,578564,145273.2,15775.831204725791,726366,111927.0,2826.8629255766887,559635,128699.0,21816.659081995116,643495,145961.4,12271.78521242936,729807,141737.0,7043.2565621309,708685,132932.0,12890.086946952686,664660,13.0,1.8708286933869704,65,93.2,6.534523701081816,466,56.0,5.830951894845301,280,9.8,2.949576240750525,49,8.8,1.6431676725154984,44,45.0,7.842193570679061,225,6.4,3.0495901363953815,32,20.8,8.167006795638168,104,63.6,8.82043082847998,318,37.0,2.8284271247461903,185,39.4,2.3021728866442683,197,5
70,ToeSegmentation1,40,228,277,2,205,5,100,0,100,0,0,0,1000,100,5,0.9675438596491228,0.005000769408329606,6137505846.6,1497832359.9169986,485649329.4,128576822.43654676,330119978900,80691032106.1153,41388095601.2,10887846209.248163,0,0.0,0,0.0,0,0.0,7829495355.0,1972644729.717399,0,0.0,4.888,0.09549869109050634,3.028,0.019235384061671332,1944,47.749345545253306,9720,0,0.0,0,0,0.0,0,0,0.0,0,38880,954.9869109050661,194400,0,0.0,0,3110.4,76.39895287240523,15552,5.4,2.0736441353327724,27,0,0.0,0,261.4,8.384509526501835,1307,122.0,6.819090848492927,610,777.6,19.099738218101308,3888,777.6,19.099738218101308,3888,777.6,19.099738218101308,3888,777.6,19.099738218101308,3888,0,0.0,0,20.4,4.39317652729776,102,32.8,3.114482300479487,164,20.8,4.32434966208793,104,48.0,4.301162633521314,240,7470.6,489.62363096566327,37353,8043.0,560.459186738874,40215,7462.2,488.01352440275673,37311,8371.0,473.2251049976111,41855,7536.8,823.9967839743066,37684,8091.4,618.222694504173,40457,8034.2,525.2863028863403,40171,8478.6,549.7074676589357,42393,8104.2,434.7484330046515,40521,8206.4,741.1891121704366,41032,7582.2,449.6567579832422,37911,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.8,0.8366600265340756,4,1.0,1.414213562373095,5,0.0,0.0,0,1.0,0.7071067811865476,5,0.6,0.8944271909999159,3,1.0,0.7071067811865476,5,0.4,0.5477225575051661,2,0.6,0.5477225575051661,3,5
71,ToeSegmentation2,36,130,343,2,205,5,100,0,100,0,0,0,1000,100,5,0.9507692307692309,0.006880209161537947,6028696363.8,1350246674.4714775,423506912.8,122904559.25537303,346813180280,72074975251.85938,39852861321.2,11717538081.245928,0,0.0,0,0.0,0,0.0,6003665462.8,1664110738.7670627,0,0.0,3.5,0.07905694150420951,2.2299999999999995,0.048989794855663286,1250,39.528470752104745,6250,0,0.0,0,0,0.0,0,0,0.0,0,25000,790.5694150420949,125000,0,0.0,0,2000.0,63.245553203367585,10000,7.2,1.7888543819998317,36,0,0.0,0,186.2,7.694153624668537,931,56.6,8.87693640846886,283,500.0,15.811388300841896,2500,500.0,15.811388300841896,2500,500.0,15.811388300841896,2500,500.0,15.811388300841896,2500,0,0.0,0,17.8,4.658325879540846,89,12.8,2.7748873851023217,64,3.8,1.3038404810405297,19,22.2,5.540758070878027,111,5483.4,707.7035396265868,27417,5535.4,914.1265229715196,27677,4962.6,804.244552359542,24813,5522.8,320.16277110245034,27614,5531.8,670.6200116310278,27659,5170.4,616.3921641292984,25852,5737.4,292.3487643209732,28687,5804.0,503.0730563248245,29020,5315.4,1060.3057577887614,26577,5377.2,649.5230557878604,26886,5457.4,597.6606896893921,27287,0.0,0.0,0,0.4,0.5477225575051662,2,0.0,0.0,0,0.8,0.4472135954999579,4,0.8,0.8366600265340756,4,0.2,0.4472135954999579,1,2.2,1.0954451150103321,11,0.2,0.4472135954999579,1,1.4,1.51657508881031,7,0.2,0.447213595499958,1,1.0,1.0,5,5
72,Trace,100,100,275,4,205,5,100,0,100,0,0,0,1000,100,5,1.0,0.0,14006274651.6,2898023685.691095,649249713.0,166612297.262276,781073184960,170637181216.43256,101401804724.0,22486046627.359123,0,0.0,0,0.0,0,0.0,16535276551.0,3608774501.6786227,0,0.0,4.46,0.05522680508593651,1.428,0.054954526656136274,730,27.613402542968142,3650,0,0.0,0,0,0.0,0,0,0.0,0,14600,552.2680508593631,73000,0,0.0,0,1168.0,44.181444068749066,5840,26.0,6.519202405202649,130,0,0.0,0,113.6,9.181503144910423,568,6.4,2.9664793948382653,32,292.0,11.045361017187266,1460,292.0,11.045361017187266,1460,292.0,11.045361017187266,1460,292.0,11.045361017187266,1460,0,0.0,0,2.6,1.51657508881031,13,0.8,0.4472135954999579,4,0.4,0.5477225575051661,2,2.6,1.949358868961793,13,16836.2,2799.7302012872597,84181,20779.0,2029.8146467103838,103895,18473.4,1912.2186851926742,92367,24278.4,2223.147273574111,121392,23917.0,4000.699751293516,119585,19723.4,1041.6308367171168,98617,19716.8,1230.6362988308124,98584,17394.6,2657.796229961959,86973,21317.6,2214.463998352649,106588,19193.4,2251.993072813502,95967,17495.2,3483.2211672530934,87476,0.0,0.0,0,2.2,0.8366600265340756,11,0.2,0.4472135954999579,1,16.6,4.505552130427524,83,6.0,3.8078865529319543,30,0.0,0.0,0,0.8,0.8366600265340756,4,0.0,0.0,0,0.0,0.0,0,0.2,0.4472135954999579,1,0.0,0.0,0,5
