,index,dataset,train_size,test_size,length,unique_classes,C,C_ee,C_boss,C_tsf,C_rise,C_randf,C_rotf,C_st,boss_trasformations,trees,total_repeats,accuracy_mean,accuracy_std,train_time_mean,train_time_std,test_time_mean,test_time_std,boss_transform_time_mean,boss_transform_time_std,ee_time_mean,ee_time_std,randf_time_mean,randf_time_std,rotf_time_mean,rotf_time_std,st_time_mean,st_time_std,boss_time_mean,boss_time_std,tsf_time_mean,tsf_time_std,mean_leaf_nodes_mean,mean_leaf_nodes_std,mean_depth_mean,mean_depth_std,ee_count_mean,ee_count_std,ee_count_sum,randf_count_mean,randf_count_std,randf_count_sum,rotf_count_mean,rotf_count_std,rotf_count_sum,st_count_mean,st_count_std,st_count_sum,boss_count_mean,boss_count_std,boss_count_sum,tsf_count_mean,tsf_count_std,tsf_count_sum,rif_count_mean,rif_count_std,rif_count_sum,ee_win_mean,ee_win_std,ee_win_sum,st_win_mean,st_win_std,st_win_sum,boss_win_mean,boss_win_std,boss_win_sum,rif_win_mean,rif_win_std,rif_win_sum,rif_acf_count_mean,rif_acf_count_std,rif_acf_count_sum,rif_pacf_count_mean,rif_pacf_count_std,rif_pacf_count_sum,rif_arma_count_mean,rif_arma_count_std,rif_arma_count_sum,rif_ps_count_mean,rif_ps_count_std,rif_ps_count_sum,rif_dft_count_mean,rif_dft_count_std,rif_dft_count_sum,rif_acf_win_mean,rif_acf_win_std,rif_acf_win_sum,rif_pacf_win_mean,rif_pacf_win_std,rif_pacf_win_sum,rif_arma_win_mean,rif_arma_win_std,rif_arma_win_sum,rif_ps_win_mean,rif_ps_win_std,rif_ps_win_sum,euc_count_mean,euc_count_std,euc_count_sum,dtw_count_mean,dtw_count_std,dtw_count_sum,dtwr_count_mean,dtwr_count_std,dtwr_count_sum,ddtw_count_mean,ddtw_count_std,ddtw_count_sum,ddtwr_count_mean,ddtwr_count_std,ddtwr_count_sum,wdtw_count_mean,wdtw_count_std,wdtw_count_sum,wddtw_count_mean,wddtw_count_std,wddtw_count_sum,lcss_count_mean,lcss_count_std,lcss_count_sum,twe_count_mean,twe_count_std,twe_count_sum,erp_count_mean,erp_count_std,erp_count_sum,msm_count_mean,msm_count_std,msm_count_sum,euc_win_mean,euc_win_std,euc_win_sum,dtw_win_mean,dtw_win_std,dtw_win_sum,dtwr_win_mean,dtwr_win_std,dtwr_win_sum,ddtw_win_mean,ddtw_win_std,ddtw_win_sum,ddtwr_win_mean,ddtwr_win_std,ddtwr_win_sum,wdtw_win_mean,wdtw_win_std,wdtw_win_sum,wddtw_win_mean,wddtw_win_std,wddtw_win_sum,lcss_win_mean,lcss_win_std,lcss_win_sum,twe_win_mean,twe_win_std,twe_win_sum,erp_win_mean,erp_win_std,erp_win_sum,msm_win_mean,msm_win_std,msm_win_sum,selected_repeats
62,62,SmallKitchenAppliances,375,375,720,3,205,5,100,0,100,0,0,0,1000,500,11,0.8220606060606062,0.00478381108373323,589507808631.909,62297297838.415245,26151671600.909092,3918652540.2310085,23032386759636.363,535358309887.0446,14597272364846.545,1975593036920.3823,0,0.0,0,0.0,0,0.0,1023492956536.7273,139329632971.7673,0,0.0,67.20927272727272,0.6294526337873391,7.158181818181817,0.06113888808576464,117055.90909090909,1067.2343186522307,1287615,0,0.0,0,0,0.0,0,0,0.0,0,2341118.1818181816,21344.68637304463,25752300,0,0.0,0,187289.45454545456,1707.574909843564,2060184,1992.3636363636363,43.1051568313415,21916,0,0.0,0,16297.90909090909,183.5976331794365,179277,5120.909090909091,125.92414744238252,56330,46822.36363636364,426.893727460891,515046,46822.36363636364,426.893727460891,515046,46822.36363636364,426.893727460891,515046,46822.36363636364,426.893727460891,515046,0,0.0,0,1102.3636363636363,42.13614298265261,12126,1125.8181818181818,38.27223061651402,12384,1101.5454545454545,44.16868491672272,12117,1791.1818181818182,49.18296083364273,19703,1043092.7272727273,16912.985774788,11474020,1108294.4545454546,20690.66168764854,12191239,1047099.5454545454,30079.806320399162,11518095,1112150.4545454546,26282.827923812252,12233655,1044646.0,19703.288689962385,11491106,1041635.2727272727,16176.703756271894,11457988,1043100.8181818182,24939.76409999975,11474109,1041973.6363636364,28257.938259090046,11461710,1091062.7272727273,18844.732765899884,12001690,1040270.9090909091,16793.186835467204,11442980,1062623.1818181819,23167.30626472648,11688855,200.8181818181818,13.437396934065628,2209,253.0,13.820274961085252,2783,119.45454545454545,15.832647513057545,1314,302.54545454545456,10.902877018141918,3328,147.54545454545453,9.709414363015272,1623,137.1818181818182,10.777923564566432,1509,218.0909090909091,15.076170239517367,2399,123.36363636363636,10.366028432072984,1357,211.27272727272728,18.276164308141407,2324,104.63636363636364,8.582222640700103,1151,174.45454545454547,7.033685184362978,1919,10
63,63,SonyAIBORobotSurface1,20,601,70,2,205,5,100,0,100,0,0,0,1000,500,11,0.826350022689457,0.00962394416613939,1000525215.9090909,167956063.93055686,562060687.3636364,109247993.89158465,117658603681.81818,10009478236.215256,10906685870.90909,4384165329.575511,0,0.0,0,0.0,0,0.0,8572771865.545455,3538809254.8620415,0,0.0,2.900181818181818,0.020385378003943005,1.8783636363636367,0.024377336717831658,4750.454545454545,50.963445009857146,52255,0,0.0,0,0,0.0,0,0,0.0,0,95009.09090909091,1019.268900197141,1045100,0,0.0,0,7600.727272727273,81.5415120157714,83608,93.18181818181819,11.881230422966992,1025,0,0.0,0,368.27272727272725,14.574573126448055,4051,488.6363636363636,13.858374560335204,5375,1900.1818181818182,20.38537800394285,20902,1900.1818181818182,20.38537800394285,20902,1900.1818181818182,20.38537800394285,20902,1900.1818181818182,20.38537800394285,20902,0,0.0,0,174.45454545454547,8.140806303599618,1919,76.0909090909091,8.745908134145308,837,35.0,7.113367697511496,385,203.0909090909091,14.397600810236023,2234,14528.545454545454,1360.7945740365342,159814,18729.81818181818,1800.315240072239,206028,16482.18181818182,1802.9014847285373,181304,38265.545454545456,3439.0535140830934,420921,35850.545454545456,6712.379508991374,394356,14591.636363636364,908.5915774127855,160508,30741.090909090908,4169.709976834011,338152,14764.545454545454,2161.5518205047206,162410,15946.727272727272,1490.729693197871,175414,17192.0,2145.9246491897147,189112,14987.09090909091,1580.5386078514787,164858,2.5454545454545454,1.572490786213793,28,5.909090909090909,1.6403990645294486,65,3.4545454545454546,1.507556722888818,38,25.0,3.0,275,22.272727272727273,5.917616227686771,245,2.090909090909091,0.9438798074485389,23,17.818181818181817,3.600505015082796,196,2.8181818181818183,1.7215215257545762,31,4.090909090909091,1.4459976109624424,45,4.181818181818182,2.1825756260978366,46,3.0,2.097617696340303,33,10
64,64,SonyAIBORobotSurface2,27,953,65,2,205,5,100,0,100,0,0,0,1000,500,11,0.9248306782409617,0.005294071134412506,968216123.7272727,126373248.2100793,784817004.3636364,87947814.57857035,109758792818.18182,4227265351.0178556,9614653335.90909,2282634060.082447,0,0.0,0,0.0,0,0.0,8857838315.454546,2127580246.0083616,0,0.0,3.418909090909091,0.03488683002353332,2.1567272727272724,0.03123168554238112,6047.272727272727,87.21707505883337,66520,0,0.0,0,0,0.0,0,0,0.0,0,120945.45454545454,1744.3415011766692,1330400,0,0.0,0,9675.636363636364,139.54732009413357,106432,125.36363636363636,12.233337461810876,1379,0,0.0,0,509.0,19.954949260772363,5599,575.0909090909091,21.83783206023228,6326,2418.909090909091,34.88683002353339,26608,2418.909090909091,34.88683002353339,26608,2418.909090909091,34.88683002353339,26608,2418.909090909091,34.88683002353339,26608,0,0.0,0,190.27272727272728,17.66969670985277,2093,113.63636363636364,9.265772793164391,1250,44.81818181818182,6.096198517407087,493,226.36363636363637,11.560905909769593,2490,30377.909090909092,5858.4908031769655,334157,42732.818181818184,6050.004823439098,470061,28307.545454545456,2025.3538142080924,311383,60302.0,9374.555360122422,663322,46894.09090909091,10463.951647963073,515835,27618.636363636364,4776.4648490850905,303805,40337.90909090909,7116.923035336908,443717,32060.454545454544,4170.806261710951,352665,37725.0,2370.6312661398897,414975,26571.545454545456,3579.6665868104637,292287,40561.63636363636,4756.005998161216,446178,7.818181818181818,3.311138227805714,86,13.0,3.4641016151377544,143,5.909090909090909,1.8140862964338522,65,26.181818181818183,6.046787276201832,288,17.0,5.9497899122574065,187,6.090909090909091,3.238967287718277,67,13.0,4.0,143,7.545454545454546,2.2522715805886446,83,10.818181818181818,1.6011359603844901,119,5.0,2.23606797749979,55,13.0,2.449489742783178,143,10
65,65,StarlightCurves,1000,8236,1024,3,205,5,100,0,100,0,0,0,1000,500,10,0.9823700825643517,0.00020477757229516466,2865673962979.3,320590812786.2398,1389677061901.3,207784165409.82803,85506255921700.0,1503868125320.5947,72629574983706.1,9453572980715.975,0,0.0,0,0.0,0,0.0,2178263403605.1,220580547485.139,0,0.0,31.939999999999998,0.26920789157988856,10.0432,0.07680393508437229,70749.5,583.9351657314165,707495,0,0.0,0,0,0.0,0,0,0.0,0,1414990.0,11678.703314628356,14149900,0,0.0,0,113199.2,934.2962651702674,1131992,1210.8,29.99555522628866,12108,0,0.0,0,6345.2,77.1085814506617,63452,6593.9,104.38757908231543,65939,28299.8,233.57406629256684,282998,28299.8,233.57406629256684,282998,28299.8,233.57406629256684,282998,28299.8,233.57406629256684,282998,0,0.0,0,1275.3,42.27962472239633,12753,2485.1,68.82901519950249,24851,987.5,42.61520333819323,9875,1846.0,42.047592083257236,18460,3711353.5,236668.84272908047,37113535,4359955.2,186044.65622222135,43599552,4114477.3,181713.79307951403,41144773,3810510.9,181244.9683859144,38105109,3483887.5,215712.5857777994,34838875,3686130.8,183241.81982882018,36861308,2779174.3,80756.56774536116,27791743,3756307.0,190961.3657389601,37563070,2553968.8,56775.868394552555,25539688,3379364.5,103116.07453334644,33793645,3782275.6,155157.20820166022,37822756,96.5,10.405660852525312,965,127.2,10.778579580713673,1272,116.0,10.143416036468626,1160,173.2,10.195859726161185,1732,133.7,13.581441586059839,1337,94.5,9.663792676216147,945,98.4,8.099382692526632,984,105.7,11.652848960185182,1057,46.2,6.762642481555071,462,104.3,6.700746227100383,1043,115.1,9.768998583955945,1151,10
66,66,Strawberry,613,370,235,2,205,5,100,0,100,0,0,0,1000,500,11,0.9663390663390664,0.0018582477052765838,196059681788.45456,21746499609.458347,2304823876.090909,267381145.87742525,13230099870045.455,289032340908.37756,3711484402944.1816,563521542542.1077,0,0.0,0,0.0,0,0.0,1132877391909.9092,166480332668.86163,0,0.0,30.81490909090909,0.17400313476800003,10.605636363636364,0.0667402018685481,74537.27272727272,435.0078369200007,819910,0,0.0,0,0,0.0,0,0,0.0,0,1490745.4545454546,8700.156738400026,16398200,0,0.0,0,119259.63636363637,696.0125390720028,1311856,187.63636363636363,14.610083690880948,2064,0,0.0,0,6005.181818181818,68.08203607680704,66057,8714.636363636364,64.66571383240552,95861,29814.909090909092,174.0031347680007,327964,29814.909090909092,174.0031347680007,327964,29814.909090909092,174.0031347680007,327964,29814.909090909092,174.0031347680007,327964,0,0.0,0,1516.6363636363637,24.29927047165295,16683,3021.5454545454545,49.876574935261225,33237,1058.5454545454545,43.3067284295723,11644,3117.909090909091,45.515831411618805,34297,1728252.3636363635,32431.671200456894,19010776,1728181.4545454546,21937.515599372866,19009996,1727563.0,39060.6131953916,19003193,1744806.4545454546,26016.836069605517,19192871,1749396.4545454546,35775.67309601217,19243361,1731850.6363636365,42136.504347828195,19050357,1711819.3636363635,29110.914404301126,18830013,1719964.0,31778.76847834097,18919604,1735661.5454545454,20929.550221462658,19092277,1747892.5454545454,28714.201964754775,19226818,1728534.2727272727,36178.84226475721,19013877,16.181818181818183,3.919647479510927,178,13.090909090909092,3.858874070361598,144,14.181818181818182,2.2723636072680713,156,19.727272727272727,3.1965890912317483,217,20.818181818181817,6.508735388970454,229,16.727272727272727,4.125309905713972,184,23.454545454545453,4.412791324403101,258,15.818181818181818,3.3709993123162105,174,17.272727272727273,4.713616638864664,190,13.272727272727273,3.5522080201167583,146,17.09090909090909,5.611676139168145,188,10
67,67,SwedishLeaf,500,625,128,15,205,5,100,0,100,0,0,0,1000,500,11,0.9655272727272728,0.0021895620151486414,90077572091.63637,12518222382.933884,14238638520.454546,2256585794.94162,5954029695636.363,132649400091.29016,1635798479851.2727,271183987843.0428,0,0.0,0,0.0,0,0.0,790217396853.091,136272207482.4654,0,0.0,94.69290909090908,0.5880111316200538,4.647636363636364,0.026409364730233906,106200.0,621.8802135459848,1168200,0,0.0,0,0,0.0,0,0,0.0,0,2124000.0,12437.604270919719,23364000,0,0.0,0,169920.0,995.0083416735777,1869120,3315.6363636363635,69.35599862632321,36472,0,0.0,0,15195.818181818182,95.69202493606049,167154,2728.5454545454545,54.391844308432184,30014,42480.0,248.75208541839442,467280,42480.0,248.75208541839442,467280,42480.0,248.75208541839442,467280,42480.0,248.75208541839442,467280,0,0.0,0,683.2727272727273,26.05413943729828,7516,680.6363636363636,25.06500639246967,7487,409.8181818181818,23.455567278657668,4508,954.8181818181819,22.471395959388833,10503,2251170.090909091,115895.98284880679,24762871,2386947.3636363638,91773.09678252417,26256421,2417738.1818181816,97053.20040556951,26595120,3716277.1818181816,178593.95316013263,40879049,3546800.0,179267.08669468574,39014800,2369228.272727273,74395.93902907726,26061511,2995791.0,164040.10342657063,32953701,2501484.090909091,125988.97828179623,27516325,2528473.1818181816,124489.71499992936,27813205,2419215.5454545454,97112.44032189039,26611371,2490778.090909091,137955.62581747404,27398559,165.54545454545453,13.17849487888231,1821,160.27272727272728,7.3087743034096935,1763,154.72727272727272,11.533350849522517,1702,687.0,25.81472448042009,7557,617.7272727272727,25.21146925147724,6795,159.54545454545453,17.253194697583613,1755,443.45454545454544,29.682869256066326,4878,199.1818181818182,11.470119282886136,2191,249.8181818181818,18.557037381102518,2748,219.36363636363637,14.108669159582181,2413,259.0,13.949910393977445,2849,10
68,68,Symbols,25,995,398,6,205,5,100,0,100,0,0,0,1000,500,11,0.9766103243490177,0.002014613367801243,8027965875.909091,840825356.596413,19350825058.909092,3711143502.376013,884258606090.909,19675317875.38542,149196630777.0909,22402252102.11026,0,0.0,0,0.0,0,0.0,16456201428.727272,2678711938.611143,0,0.0,6.127090909090909,0.02738413608443591,1.1270909090909091,0.02738413608443594,2817.7272727272725,68.46034021108997,30995,0,0.0,0,0,0.0,0,0,0.0,0,56354.545454545456,1369.206804221799,619900,0,0.0,0,4508.363636363636,109.53654433774393,49592,61.36363636363637,9.351713503660465,675,0,0.0,0,494.72727272727275,14.512690371470816,5442,7.454545454545454,2.769968821616459,82,1127.090909090909,27.384136084435983,12398,1127.090909090909,27.384136084435983,12398,1127.090909090909,27.384136084435983,12398,1127.090909090909,27.384136084435983,12398,0,0.0,0,1.3636363636363635,0.9244162777371753,15,2.272727272727273,1.618079669911781,25,1.1818181818181819,1.1677484162422844,13,2.6363636363636362,1.85864075456917,29,29384.363636363636,1831.84149274588,323228,53461.63636363636,9226.670453340437,588078,54469.72727272727,13330.478979323354,599167,53400.454545454544,21003.71138805538,587405,102049.63636363637,23298.164169190357,1122546,38182.545454545456,9184.200557083195,420008,41194.545454545456,10844.641168463217,453140,57282.90909090909,12451.854339451178,630112,71712.81818181818,16661.12879620215,788841,48702.90909090909,13789.644008853496,535732,130730.90909090909,23094.06655162553,1438040,0.18181818181818182,0.40451991747794525,2,4.363636363636363,1.433368568981982,48,4.2727272727272725,1.9540168418367887,47,4.454545454545454,3.327570776516598,49,12.0,3.5496478698597684,132,1.7272727272727273,1.5550504230351563,19,1.8181818181818181,1.662418829187267,20,4.818181818181818,1.8340219092574555,53,7.363636363636363,2.766684921443975,81,3.727272727272727,2.3702704103502237,41,16.636363636363637,3.7221694553775295,183,10
69,69,SyntheticControl,300,300,60,6,205,5,100,0,100,0,0,0,1000,500,11,0.997878787878788,0.0016817499303649658,12539607904.545454,1455677364.792804,1292490269.6363637,166452526.94361407,1054089254136.3636,17681512176.333122,151965511131.63635,25569105622.821217,0,0.0,0,0.0,0,0.0,137582795862.63635,21549721508.826717,0,0.0,16.10709090909091,0.1860437876121933,3.6314545454545457,0.025425827956484,23717.727272727272,345.9072392735055,260895,0,0.0,0,0,0.0,0,0,0.0,0,474354.54545454547,6918.144785470109,5217900,0,0.0,0,37948.36363636364,553.4515828376093,417432,1970.3636363636363,31.928898281252142,21674,0,0.0,0,1117.6363636363637,44.922761997171854,12294,1655.5454545454545,50.70180201208563,18211,9487.09090909091,138.36289570940232,104358,9487.09090909091,138.36289570940232,104358,9487.09090909091,138.36289570940232,104358,9487.09090909091,138.36289570940232,104358,0,0.0,0,655.3636363636364,31.18420346031856,7209,285.27272727272725,11.731077606860413,3138,111.27272727272727,8.684364214965987,1224,603.6363636363636,28.559666410071138,6640,578939.3636363636,28605.287938675698,6368333,864332.2727272727,41383.43760996881,9507655,756842.5454545454,27865.44372287523,8325268,575865.5454545454,24585.832645503942,6334521,572056.6363636364,34041.01743271704,6292623,683464.4545454546,26420.769581386667,7518109,583320.8181818182,25041.16305133681,6416529,637935.4545454546,29053.226775570514,7017290,792617.1818181818,35373.00172396509,8718789,664112.6363636364,36242.478058964814,7305239,671732.8181818182,22881.318160535164,7389061,67.18181818181819,6.809084840390547,739,447.54545454545456,16.188660453315077,4923,295.1818181818182,13.082952127239341,3247,45.0,6.985699678629192,495,38.36363636363637,6.845038017027039,422,227.45454545454547,11.969658611369297,2502,34.18181818181818,6.446986611094859,376,98.27272727272727,7.669301260100677,1081,343.45454545454544,11.927813180660051,3778,180.54545454545453,15.577956453679258,1986,193.1818181818182,6.400284084604086,2125,10
70,70,ToeSegmentation1,40,228,277,2,205,5,100,0,100,0,0,0,1000,500,11,0.9653110047846891,0.005355385451477169,8744407203.272728,1038537334.4877996,971682399.0909091,147119122.91495866,1051050261272.7273,23678442643.956944,139554651176.54544,23010387658.97168,0,0.0,0,0.0,0,0.0,29657906367.727272,4373888474.458848,0,0.0,4.9674545454545465,0.06790635262825341,3.077090909090909,0.027804512387217133,9918.636363636364,169.765881570634,109105,0,0.0,0,0,0.0,0,0,0.0,0,198372.72727272726,3395.3176314126817,2182100,0,0.0,0,15869.818181818182,271.6254105130137,174568,28.545454545454547,4.76158873410202,314,0,0.0,0,1321.8181818181818,25.063192860520306,14540,633.3636363636364,29.172839173699643,6967,3967.4545454545455,67.90635262825343,43642,3967.4545454545455,67.90635262825343,43642,3967.4545454545455,67.90635262825343,43642,3967.4545454545455,67.90635262825343,43642,0,0.0,0,108.27272727272727,6.451215530284335,1191,153.27272727272728,11.064275024518407,1686,102.27272727272727,7.734221474601163,1125,269.54545454545456,21.924249753930642,2965,39251.454545454544,1082.7942892014512,431766,39659.181818181816,1684.8828338007258,436251,39186.63636363636,1592.7582536422326,431053,40608.63636363636,1974.7743300300044,446695,39985.36363636364,2016.7421388331877,439839,39837.454545454544,1780.733745602433,438212,40980.90909090909,1569.4979741653349,450790,40108.63636363636,1687.8976433852422,441195,41166.90909090909,1487.4553071971907,452836,40612.72727272727,1306.5875470789622,446740,40926.90909090909,1294.0293238211761,450196,0.45454545454545453,0.6875516509523286,5,0.8181818181818182,0.6030226891555273,9,0.6363636363636364,0.674199862463242,7,2.909090909090909,1.7002673586554236,32,1.9090909090909092,1.513574937328539,21,0.8181818181818182,0.6030226891555273,9,6.909090909090909,2.3001976199685736,76,2.090909090909091,1.4459976109624424,23,6.363636363636363,2.335496832484569,70,1.4545454545454546,1.2135597524338357,16,4.181818181818182,2.3587361793206894,46,10
71,71,ToeSegmentation2,36,130,343,2,205,5,100,0,100,0,0,0,1000,500,11,0.9538461538461539,0.005958435917242264,8435031466.727273,918651001.2987944,809784740.3636364,143649834.51078677,1181974213909.0908,21813652767.253216,136614670104.90909,23641749415.6696,0,0.0,0,0.0,0,0.0,22905530742.272728,3825457969.959868,0,0.0,3.533090909090909,0.04265549096061263,2.2354545454545454,0.027858081902254573,6332.727272727273,106.63872740153165,69660,0,0.0,0,0,0.0,0,0,0.0,0,126654.54545454546,2132.774548030634,1393200,0,0.0,0,10132.363636363636,170.62196384245067,111456,41.45454545454545,7.501514998500454,456,0,0.0,0,929.4545454545455,12.258577701867667,10224,295.6363636363636,20.12596694458543,3252,2533.090909090909,42.65549096061267,27864,2533.090909090909,42.65549096061267,27864,2533.090909090909,42.65549096061267,27864,2533.090909090909,42.65549096061267,27864,0,0.0,0,96.0909090909091,11.031360255694176,1057,62.0,6.324555320336757,682,26.454545454545453,5.68090901817018,291,111.0909090909091,14.949612339151441,1222,27026.18181818182,1315.810762851697,297288,27002.363636363636,865.2448523657649,297026,27171.272727272728,1172.4396010805067,298884,27718.727272727272,1528.420759536397,304906,27685.636363636364,1614.4532370265345,304542,26906.909090909092,1504.1250250258752,295976,27642.18181818182,1270.7912352689427,304064,27572.272727272728,1748.9757054292718,303295,28933.0,1001.1223701426312,318263,27066.545454545456,1086.7067096173066,297732,29062.727272727272,1002.6445123680762,319690,0.45454545454545453,1.0357254813546264,5,1.0909090909090908,1.8140862964338524,12,0.18181818181818182,0.40451991747794525,2,2.6363636363636362,1.2862913567871994,29,4.818181818181818,2.400757456228422,53,0.18181818181818182,0.6030226891555273,2,8.818181818181818,3.3709993123162105,97,1.1818181818181819,1.4709304414677005,13,13.909090909090908,2.3001976199685736,153,0.45454545454545453,0.8201995322647245,5,7.7272727272727275,2.195035721390843,85,10
72,72,Trace,100,100,275,4,205,5,100,0,100,0,0,0,1000,500,11,1.0,0.0,19221380606.18182,1950789092.0385165,1527631428.4545455,216820044.9022329,2516995108227.273,57384604574.572426,335962205394.1818,57586989433.163734,0,0.0,0,0.0,0,0.0,60998191605.90909,9731364888.258474,0,0.0,4.477818181818183,0.02405750686092899,1.4343636363636363,0.023372089026326787,3693.181818181818,60.011362560465464,40625,0,0.0,0,0,0.0,0,0,0.0,0,73863.63636363637,1200.2272512093095,812500,0,0.0,0,5909.090909090909,96.01818009674474,65000,166.54545454545453,10.87532653637247,1832,0,0.0,0,547.4545454545455,16.53096268439099,6022,24.636363636363637,4.342182107482993,271,1477.2727272727273,24.004545024186186,16250,1477.2727272727273,24.004545024186186,16250,1477.2727272727273,24.004545024186186,16250,1477.2727272727273,24.004545024186186,16250,0,0.0,0,8.0,3.4641016151377544,88,4.7272727272727275,1.4893561757289013,52,2.272727272727273,1.4893561757289013,25,9.636363636363637,3.042128441493793,106,90947.63636363637,4808.922546116277,1000424,99125.27272727272,6604.898304908397,1090378,94890.90909090909,4567.252794723439,1043800,154252.0,10607.158695899672,1696772,106369.36363636363,6350.851270069664,1170063,94635.45454545454,4080.2882095174673,1040990,95968.36363636363,6421.004660841282,1055652,92502.81818181818,5426.382825016712,1017531,97760.09090909091,5962.23063046953,1075361,94188.0,6278.429198454019,1036068,96091.72727272728,4679.24810393527,1057009,0.2727272727272727,0.4670993664969138,3,14.363636363636363,3.2022719207689803,158,2.1818181818181817,1.0787197799411874,24,117.27272727272727,11.000826415237258,1290,28.454545454545453,6.154082163306505,313,0.7272727272727273,1.2720777563426766,8,2.5454545454545454,1.916436086262016,28,0.09090909090909091,0.30151134457776363,1,0.2727272727272727,0.4670993664969138,3,0.18181818181818182,0.40451991747794525,2,0.18181818181818182,0.4045199174779453,2,10
73,73,TwoLeadECG,23,1139,82,2,205,5,100,0,100,0,0,0,1000,500,11,0.9945725915875169,0.0008618523417156521,798874593.2727273,102710345.13752605,754603595.9090909,91431866.96467912,138424140090.9091,4558055284.676576,6414635708.272727,3152772089.9636016,0,0.0,0,0.0,0,0.0,6084333555.636364,1458645976.2932103,0,0.0,2.7221818181818183,0.015426070023296264,1.714181818181818,0.015555180370655838,4305.454545454545,38.56517505824056,47360,0,0.0,0,0,0.0,0,0,0.0,0,86109.09090909091,771.3035011648082,947200,0,0.0,0,6888.727272727273,61.70428009318457,75776,39.81818181818182,7.76940386153509,438,0,0.0,0,693.9090909090909,6.818424238114632,7633,127.36363636363636,7.9154624283452595,1401,1722.1818181818182,15.426070023296143,18944,1722.1818181818182,15.426070023296143,18944,1722.1818181818182,15.426070023296143,18944,1722.1818181818182,15.426070023296143,18944,0,0.0,0,24.818181818181817,6.096198517407087,273,35.18181818181818,5.075789235541244,387,20.454545454545453,4.321195120881175,225,46.90909090909091,6.441343733329955,516,14151.545454545454,1258.7306593260023,155667,15425.727272727272,1228.804141505805,169683,14173.454545454546,1203.9567570005463,155908,48212.181818181816,8787.040671559245,530334,40988.818181818184,8427.36283564653,450877,14024.818181818182,1227.5616333351102,154273,20515.363636363636,4251.74383689157,225669,13679.363636363636,937.8158958694689,150473,14722.363636363636,2394.305380386022,161946,15270.0,2922.5421126136066,167970,14455.272727272728,1691.878665324975,159008,0.5454545454545454,0.8201995322647244,6,1.1818181818181819,0.7507571935295484,13,0.6363636363636364,0.6741998624632421,7,16.818181818181817,3.970344615223767,185,13.181818181818182,3.9450774851245147,145,0.7272727272727273,0.7862453931068965,8,3.5454545454545454,2.018099916438052,39,0.2727272727272727,0.4670993664969138,3,0.7272727272727273,1.1908743922772957,8,1.4545454545454546,1.5724907862137931,16,0.7272727272727273,0.9045340337332908,8,10
74,74,TwoPatterns,1000,4000,128,4,205,5,100,0,100,0,0,0,1000,500,11,1.0,0.0,121444840465.18182,16275112658.54908,42502026829.63636,8163554048.382913,12929596904681.818,219274186663.54208,1920784072170.182,349667511777.76917,0,0.0,0,0.0,0,0.0,947039971080.5454,167828780938.09158,0,0.0,35.75272727272728,0.9472795881796582,4.740000000000001,0.045343136195018854,53590.90909090909,1572.0970360983094,589500,0,0.0,0,0,0.0,0,0,0.0,0,1071818.1818181819,31441.940721966184,11790000,0,0.0,0,85745.45454545454,2515.3552577572937,943200,3653.818181818182,113.3091507176876,40192,0,0.0,0,5101.090909090909,133.12734846413375,56112,1963.2727272727273,88.28373679120172,21596,21436.363636363636,628.8388144393234,235800,21436.363636363636,628.8388144393234,235800,21436.363636363636,628.8388144393234,235800,21436.363636363636,628.8388144393234,235800,0,0.0,0,549.1818181818181,38.39483866828504,6041,594.7272727272727,26.230100682578065,6542,236.9090909090909,16.170680538892267,2606,582.4545454545455,35.279919604113736,6407,2145474.090909091,71738.74423692487,23600215,8107468.909090909,227826.81692173754,89182158,2355545.909090909,120392.43659337952,25911005,4127142.727272727,215491.89443229217,45398570,2190738.090909091,68259.0171397956,24098119,2584487.3636363638,110157.81016366722,28429361,2198149.8181818184,74624.04486868584,24179648,2206700.6363636362,78142.86548658511,24273707,3061096.0,130209.65871624119,33672056,2339258.6363636362,70636.20677566537,25731845,2154940.4545454546,70899.11495831754,23704345,12.454545454545455,5.222329678670935,137,1900.0,59.64729666967309,20900,133.8181818181818,14.260562273754719,1472,701.3636363636364,46.654630482456355,7715,66.0909090909091,8.711538847465992,727,176.63636363636363,11.421669994118437,1943,50.45454545454545,5.939084716749482,555,86.72727272727273,11.279103768393206,954,350.1818181818182,16.951803336625765,3852,115.81818181818181,11.496244446063086,1274,60.27272727272727,6.100670603973124,663,10
